id,created_at,updated_at,TR_TARGET_ID,DRUG_ID,INTEGRITY_PATENT_ID,TARGET_NAME,DRUG_NAME,PRODUCT_CATEGORY,MOLECULAR_MECHANISM,CELLULAR_MECHANISM,UNDER_ACTIVE_DEVELOPMENT,HIGHEST_PHASE,INACTIVE_CONDITIONS,ORIGINATOR_ORGANIZATION,INACTIVE_ORGANIZATION,ACTIVE_CONDITIONS,SMILES,SEQUENCE,CAS_NUMBER,CORTELLIS_ID,ACTIVE_ORGANIZATION
1587,2016-04-05 22:59:38.287519,2016-04-05 22:59:38.287519,190103944952923,827584,,Serine/threonine-protein kinase pim-1,A-47,Null,"Aurora-B (ARK2) Kinase Inhibitors
Aurora-C (ARK3) Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors","Signal Transduction Modulators
Antimitotic Drugs",N,Biological Testing,Cancer,,"Dana-Farber Cancer Institute
Daiichi Sankyo",,c1ccc2c(c1)cncc2c3ccc(o3)/C=C/4\C(=O)NC(=N)S4,,,Null,
1588,2016-04-05 22:59:38.292318,2016-04-05 22:59:38.292318,190103944952923,823070,,Serine/threonine-protein kinase pim-1,823070,Null,"Flt3 (FLK2/STK1) Inhibitors
Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors","Signal Transduction Modulators
Apoptosis Inducers",N,Biological Testing,"Cancer
Diagnostics",Indiana University,Indiana University,,[11CH3]Oc1ccc2c(c1CN3CCNCC3)O/C(=C\c4c5ccccc5[nH]n4)/C2=O,,,Null,
1589,2016-04-05 22:59:38.296673,2016-04-05 22:59:38.296673,190103944952923,822080,,Serine/threonine-protein kinase pim-1,822080,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,"CNRS
Universite Blaise Pascal","CNRS
Universite Blaise Pascal",,c1ccc2c(c1)c3c4cn[nH]c4cc(c3[nH]2)[N+](=O)[O-],,,Null,
1590,2016-04-05 22:59:38.301163,2016-04-05 22:59:38.301163,190103944952923,820045,492661,Serine/threonine-protein kinase pim-1,820045,"Oligopeptides, less than 10 AA",Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,University of Tartu,"University of Oxford
University of Tartu",,c1cc2c(cc1Br)c3c(s2)c(=O)[nH]c(n3)CN4C[C@H](C[C@@H]4C(=O)NCCCCCC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N)O,,,Null,
1591,2016-04-05 22:59:38.305520,2016-04-05 22:59:38.305520,190103944952923,819305,,Serine/threonine-protein kinase pim-1,819305,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1ccc(c(c1)c2cc3c(c[nH]c3nc2)NC(=O)c4cnn5c4nc(cc5)NC[C@@H]6CCNC[C@H]6F)F,,,Null,
1592,2016-04-05 22:59:38.310268,2016-04-05 22:59:38.310268,190103944952923,814744,324816,Serine/threonine-protein kinase pim-1,814744,Null,"Flt3 (FLK2/STK1) Inhibitors
Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Centro Nac Investigaciones Oncologicas,Centro Nac Investigaciones Oncologicas,,CN1CCC(CC1)CNc2ccc3c(n2)n(nn3)c4cccc(c4)OC(F)(F)F,,,Null,
1593,2016-04-05 22:59:38.313914,2016-04-05 22:59:38.313914,190103944952923,814589,,Serine/threonine-protein kinase pim-1,SEL-24-B489,Null,"Flt3 (FLK2/STK1) Inhibitors
Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,Y,Preclinical,,Selvita,,Hematologic-blood cancer,,,,81124,Selvita
1594,2016-04-05 22:59:38.317804,2016-04-05 22:59:38.317804,190103944952923,813355,,Serine/threonine-protein kinase pim-1,813355,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,"CNRS
Universite Blaise Pascal","CNRS
Universite Blaise Pascal",,CCc1c(c2c3c(cc(c2[nH]1)[N+](=O)[O-])cn[nH]3)c4ccccc4,,,Null,
1595,2016-04-05 22:59:38.321272,2016-04-05 22:59:38.321272,190103944952923,813309,536395,Serine/threonine-protein kinase pim-1,813309,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors
Casein Kinase II (CK2) Inhibitors
Casein Kinase I (CK1) Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Diabetes
Dementia, Alzheimer's type
Metabolic syndrome
Rheumatoid arthritis
Osteoporosis
Osteoarthritis",Jasco Pharmaceuticals,Jasco Pharmaceuticals,,CN([C@H]1CC[C@@H](CC1)NCc2c3c(ccc2)cccc3)c4nc(ccn4)/C=C/5\SC(=O)NC5=O,,,Null,
1596,2016-04-05 22:59:38.326538,2016-04-05 22:59:38.326538,190103944952923,813307,536395,Serine/threonine-protein kinase pim-1,813307,Null,"Pim-3 Kinase Inhibitors
Pim-2 Kinase Inhibitors
Casein Kinase II (CK2) Inhibitors
Pim-1 Kinase Inhibitors
Casein Kinase I (CK1) Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Diabetes
Dementia, Alzheimer's type
Metabolic syndrome
Rheumatoid arthritis
Osteoporosis
Osteoarthritis",Jasco Pharmaceuticals,Jasco Pharmaceuticals,,c1cc(c2ncccc2c1)CN[C@H]3CC[C@@H](CC3)Nc4nc(ccn4)/C=C/5\SC(=O)NC5=O,,,Null,
1597,2016-04-05 22:59:38.330720,2016-04-05 22:59:38.330720,190103944952923,813304,536395,Serine/threonine-protein kinase pim-1,813304,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors
Casein Kinase II (CK2) Inhibitors
Casein Kinase I (CK1) Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Diabetes
Dementia, Alzheimer's type
Metabolic syndrome
Rheumatoid arthritis
Osteoporosis
Osteoarthritis",Jasco Pharmaceuticals,Jasco Pharmaceuticals,,CN(c1c2c(c(cc1)CN[C@H]3CC[C@@H](CC3)Nc4nc(ccn4)/C=C/5\SC(=O)NC5=O)cccc2)C,,,Null,
1598,2016-04-05 22:59:38.335110,2016-04-05 22:59:38.335110,190103944952923,813297,536395,Serine/threonine-protein kinase pim-1,813297,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors
Casein Kinase II (CK2) Inhibitors
Casein Kinase I (CK1) Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Diabetes
Dementia, Alzheimer's type
Metabolic syndrome
Rheumatoid arthritis
Osteoporosis
Osteoarthritis",Jasco Pharmaceuticals,Jasco Pharmaceuticals,,Cc1ncccc1CN[C@H]2CC[C@@H](CC2)Nc3nc(ccn3)/C=C/4\SC(=O)NC4=O,,,Null,
1599,2016-04-05 22:59:38.339362,2016-04-05 22:59:38.339362,190103944952923,813294,536395,Serine/threonine-protein kinase pim-1,813294,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors
Casein Kinase II (CK2) Inhibitors
Casein Kinase I (CK1) Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Diabetes
Dementia, Alzheimer's type
Metabolic syndrome
Rheumatoid arthritis
Osteoporosis
Osteoarthritis",Jasco Pharmaceuticals,Jasco Pharmaceuticals,,c1ccc(cc1)c2c(ccc(c2)F)CN[C@H]3CC[C@@H](CC3)Nc4nc(ccn4)/C=C/5\SC(=O)NC5=O,,,Null,
1600,2016-04-05 22:59:38.343667,2016-04-05 22:59:38.343667,190103944952923,813288,536395,Serine/threonine-protein kinase pim-1,813288,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors
Casein Kinase II (CK2) Inhibitors
Casein Kinase I (CK1) Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Diabetes
Dementia, Alzheimer's type
Metabolic syndrome
Rheumatoid arthritis
Osteoporosis
Osteoarthritis",Jasco Pharmaceuticals,Jasco Pharmaceuticals,,c1cc2c(c(ccc2)CN[C@H]3CC[C@@H](CC3)Nc4nc(ccn4)/C=C/5\SC(=O)NC5=O)cc1,,,Null,
1601,2016-04-05 22:59:38.348441,2016-04-05 22:59:38.348441,190103944952923,813287,536395,Serine/threonine-protein kinase pim-1,813287,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors
Casein Kinase II (CK2) Inhibitors
Casein Kinase I (CK1) Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Diabetes
Dementia, Alzheimer's type
Metabolic syndrome
Rheumatoid arthritis
Osteoporosis
Osteoarthritis",Jasco Pharmaceuticals,Jasco Pharmaceuticals,,c1ccc(cc1)CCN[C@H]2CC[C@@H](CC2)Nc3nc(ccn3)/C=C/4\SC(=O)NC4=O,,,Null,
1602,2016-04-05 22:59:38.352824,2016-04-05 22:59:38.352824,190103944952923,813286,536395,Serine/threonine-protein kinase pim-1,813286,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors
Casein Kinase II (CK2) Inhibitors
Casein Kinase I (CK1) Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Diabetes
Dementia, Alzheimer's type
Metabolic syndrome
Rheumatoid arthritis
Osteoporosis
Osteoarthritis",Jasco Pharmaceuticals,Jasco Pharmaceuticals,,Cc1cccc(n1)CN2CCC(CC2)CNc3nccc(n3)/C=C\4/C(=O)NC(=O)S4,,,Null,
1603,2016-04-05 22:59:38.357923,2016-04-05 22:59:38.357923,190103944952923,810461,395998,Serine/threonine-protein kinase pim-1,810461,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,Cn1c(c(cn1)NC(=O)c2c(sc(n2)c3c(cncc3F)F)N)N4CC[C@H](CC(C4)(F)F)N,,,Null,
1604,2016-04-05 22:59:38.361525,2016-04-05 22:59:38.361525,190103944952923,810459,395998,Serine/threonine-protein kinase pim-1,810459,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,Cn1c(c(cn1)NC(=O)c2c(sc(n2)c3c(cncc3F)F)N)N4CC[C@@H](CC(C4)(F)F)N,,,Null,
1605,2016-04-05 22:59:38.365167,2016-04-05 22:59:38.365167,190103944952923,810457,395998,Serine/threonine-protein kinase pim-1,810457,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,Cn1c(c(cn1)NC(=O)c2c(sc(n2)c3c(cncc3F)F)N)N4CCC(CC(C4)(F)F)N,,,Null,
1606,2016-04-05 22:59:38.369230,2016-04-05 22:59:38.369230,190103944952923,810456,395998,Serine/threonine-protein kinase pim-1,810456,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,Cn1c(c(cn1)NC(=O)c2c(sc(n2)c3c(cc(cc3F)OC)F)N)N4CCC(CC(C4)(F)F)N,,,Null,
1607,2016-04-05 22:59:38.373293,2016-04-05 22:59:38.373293,190103944952923,810454,395998,Serine/threonine-protein kinase pim-1,810454,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1(CC(CCN(C1)c2c(cnn2C)NC(=O)c3c(sc(n3)c4c(cccc4F)F)N)N)OC,,,Null,
1608,2016-04-05 22:59:38.377908,2016-04-05 22:59:38.377908,190103944952923,810450,395998,Serine/threonine-protein kinase pim-1,810450,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,Cn1c(c(cn1)NC(=O)c2c(sc(n2)c3c(cccc3F)F)N)N4CCC(CC(C4)OC)N,,,Null,
1609,2016-04-05 22:59:38.382290,2016-04-05 22:59:38.382290,190103944952923,810075,397241,Serine/threonine-protein kinase pim-1,810075,Null,"Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Nerviano Medical Sciences,Nerviano Medical Sciences,,CN1CCN(CC1)C[C@H](C2CCCCC2)NC(=O)C[C@H]3CNC(=O)c4n3cc(c4)c5cc(ccc5F)Cl,,,Null,
1610,2016-04-05 22:59:38.386710,2016-04-05 22:59:38.386710,190103944952923,810074,397241,Serine/threonine-protein kinase pim-1,810074,Null,"Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Nerviano Medical Sciences,Nerviano Medical Sciences,,CN(C)C1CCN(CC1)C[C@H](C2CCCCC2)NC(=O)C[C@H]3CNC(=O)c4n3cc(c4)c5ccnc(c5)F,,,Null,
1611,2016-04-05 22:59:38.391922,2016-04-05 22:59:38.391922,190103944952923,810073,397241,Serine/threonine-protein kinase pim-1,810073,Null,"Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Nerviano Medical Sciences,Nerviano Medical Sciences,,CN(C)C1CCN(CC1)C[C@H](C2CCCCC2)NC(=O)C[C@H]3CNC(=O)c4n3cc(c4)c5ccc(c(c5)F)F,,,Null,
1612,2016-04-05 22:59:38.396133,2016-04-05 22:59:38.396133,190103944952923,810072,397241,Serine/threonine-protein kinase pim-1,810072,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors",Signal Transduction Modulators,N,Preclinical,Cancer,Nerviano Medical Sciences,Nerviano Medical Sciences,,CN1CCN(CC1)C[C@H](C2CCCCC2)NC(=O)C[C@H]3CNC(=O)c4n3cc(c4)c5cccc(c5)Cl,,,Null,
1613,2016-04-05 22:59:38.400527,2016-04-05 22:59:38.400527,190103944952923,810071,397241,Serine/threonine-protein kinase pim-1,810071,Null,"Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Nerviano Medical Sciences,Nerviano Medical Sciences,,CN(C)C1CCN(CC1)C[C@H](C2CCCCC2)NC(=O)C[C@H]3CNC(=O)c4n3cc(c4)c5cccc(c5)Cl,,,Null,
1614,2016-04-05 22:59:38.404681,2016-04-05 22:59:38.404681,190103944952923,810041,,Serine/threonine-protein kinase pim-1,JP-11646,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,Y,Preclinical,,Jasco Pharmaceuticals,,"Cancer, solid tumor
Hematologic-blood cancer",,,,Null,Jasco Pharmaceuticals
1615,2016-04-05 22:59:38.409134,2016-04-05 22:59:38.409134,190103944952923,810013,397242,Serine/threonine-protein kinase pim-1,810013,Null,"Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Inflammation
Autoimmune disease",Nerviano Medical Sciences,Nerviano Medical Sciences,,c1cc(cc(c1)OC(F)(F)F)c2cc3n(c2c4ccc(cc4)CN5CCOCC5)[C@H](CNC3=O)CCN,,,Null,
1616,2016-04-05 22:59:38.412643,2016-04-05 22:59:38.412643,190103944952923,810009,397242,Serine/threonine-protein kinase pim-1,810009,Null,"Pim-2 Kinase Inhibitors
Pim-1 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Inflammation
Autoimmune disease",Nerviano Medical Sciences,Nerviano Medical Sciences,,CN1CCN(CC1)Cc2ccc(cc2)c3c(cc4n3[C@H](CNC4=O)CCN)c5cccc(c5)OC(F)(F)F,,,Null,
1617,2016-04-05 22:59:38.416345,2016-04-05 22:59:38.416345,190103944952923,810003,397242,Serine/threonine-protein kinase pim-1,810003,Null,"Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Inflammation
Autoimmune disease",Nerviano Medical Sciences,Nerviano Medical Sciences,,Cc1cc(cc(c1OC)C)c2c(cc3n2[C@H](CNC3=O)CCN)c4cccc(c4)OC(F)(F)F,,,Null,
1618,2016-04-05 22:59:38.419951,2016-04-05 22:59:38.419951,190103944952923,810002,397242,Serine/threonine-protein kinase pim-1,810002,Null,"Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Inflammation
Autoimmune disease",Nerviano Medical Sciences,Nerviano Medical Sciences,,CC(C)(C)c1ccc(cc1)c2c(cc3n2[C@H](CNC3=O)CCN)c4cccc(c4)OC(F)(F)F,,,Null,
1619,2016-04-05 22:59:38.424336,2016-04-05 22:59:38.424336,190103944952923,809999,397242,Serine/threonine-protein kinase pim-1,809999,Null,"Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Inflammation
Autoimmune disease",Nerviano Medical Sciences,Nerviano Medical Sciences,,CCOc1ccc(cc1F)c2c(cc3n2[C@H](CNC3=O)CCN)c4cccc(c4)OC(F)(F)F,,,Null,
1620,2016-04-05 22:59:38.428539,2016-04-05 22:59:38.428539,190103944952923,809971,397319,Serine/threonine-protein kinase pim-1,809971,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Yakult Honsha,Yakult Honsha,,CCN1CCN(CC1)c2ccc(cc2)n3cnc4c3ccc(c4)/C=C\5/C(=O)NC(=O)S5.CS(=O)(=O)O,,,Null,
1621,2016-04-05 22:59:38.432735,2016-04-05 22:59:38.432735,190103944952923,809968,397319,Serine/threonine-protein kinase pim-1,809968,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Yakult Honsha,Yakult Honsha,,CN1CCN(CC1)c2ccc(cc2)c3cnc4n3nc(cc4)/C=C/5\C(=O)NC(=O)S5.CS(=O)(=O)O,,,Null,
1622,2016-04-05 22:59:38.437109,2016-04-05 22:59:38.437109,190103944952923,809967,397319,Serine/threonine-protein kinase pim-1,809967,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Yakult Honsha,Yakult Honsha,,CN1CCN(CC1)c2ccc(cc2)n3cnc4c3cc(cc4)/C=C/5\C(=O)NC(=O)S5.CS(=O)(=O)O,,,Null,
1623,2016-04-05 22:59:38.441809,2016-04-05 22:59:38.441809,190103944952923,809361,,Serine/threonine-protein kinase pim-1,PPemd-26,Null,"VEGFR-2 (FLK-1/KDR) Inhibitors
Dengue Virus NS3 Protease Inhibitors
Pim-1 Kinase Inhibitors","Signal Transduction Modulators
Angiogenesis Inhibitors",N,Preclinical,"Cancer
Infection, dengue virus",National Taiwan University (NTU),National Taiwan University (NTU),,c1cc(c2c(c1[N+](=O)[O-])C(=O)c3c(ccc(c3C2=O)O)[N+](=O)[O-])O,,,Null,
1624,2016-04-05 22:59:38.446293,2016-04-05 22:59:38.446293,190103944952923,807030,,Serine/threonine-protein kinase pim-1,807030,Chemosensitizers,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,"Universita degli Studi dell'Aquila
Universita degli Studi ""La Sapienza""
Universita degli Studi di Genova
Universita degli Studi di Siena
Temple University
Ist. Naz. Genetica Molecolare (INGM)","Universita degli Studi dell'Aquila
Universita degli Studi ""La Sapienza""
Universita degli Studi di Genova
Universita degli Studi di Siena
Temple University
Ist. Naz. Genetica Molecolare (INGM)",,CC(=O)C1=C(C(=O)N(C1c2ccc(cc2)N3CCCCC3)CCc4c[nH]c5c4cccc5)O,,,Null,
1625,2016-04-05 22:59:38.451020,2016-04-05 22:59:38.451020,190103944952923,807028,,Serine/threonine-protein kinase pim-1,807028,Chemosensitizers,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,"Universita degli Studi dell'Aquila
Universita degli Studi di Genova
Universita degli Studi ""La Sapienza""
Universita degli Studi di Siena
Temple University
Ist. Naz. Genetica Molecolare (INGM)","Universita degli Studi dell'Aquila
Universita degli Studi di Genova
Universita degli Studi ""La Sapienza""
Universita degli Studi di Siena
Temple University
Ist. Naz. Genetica Molecolare (INGM)",,c1cc(cc(c1)Nc2nc(cs2)c3ccc(cc3O)O)C(=O)O,,,Null,
1626,2016-04-05 22:59:38.455145,2016-04-05 22:59:38.455145,190103944952923,807025,,Serine/threonine-protein kinase pim-1,807025,Chemosensitizers,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,"Universita degli Studi dell'Aquila
Universita degli Studi di Genova
Universita degli Studi ""La Sapienza""
Universita degli Studi di Siena
Temple University
Ist. Naz. Genetica Molecolare (INGM)","Universita degli Studi dell'Aquila
Universita degli Studi di Genova
Universita degli Studi ""La Sapienza""
Universita degli Studi di Siena
Temple University
Ist. Naz. Genetica Molecolare (INGM)",,CC(C(=O)NNC(=O)c1cc(ccc1O)Cl)Oc2ccccc2,,,Null,
1627,2016-04-05 22:59:38.459563,2016-04-05 22:59:38.459563,190103944952923,807022,,Serine/threonine-protein kinase pim-1,807022,Chemosensitizers,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,"Universita degli Studi dell'Aquila
Universita degli Studi di Genova
Universita degli Studi ""La Sapienza""
Universita degli Studi di Siena
Temple University
Ist. Naz. Genetica Molecolare (INGM)","Universita degli Studi dell'Aquila
Universita degli Studi di Genova
Universita degli Studi ""La Sapienza""
Universita degli Studi di Siena
Temple University
Ist. Naz. Genetica Molecolare (INGM)",,Cc1c(nc(s1)Nc2ccc(cc2)C(=O)O)c3ccc(c(c3)Cl)Cl,,,Null,
1628,2016-04-05 22:59:38.464158,2016-04-05 22:59:38.464158,190103944952923,806008,391499,Serine/threonine-protein kinase pim-1,806008,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,Cc1cncc(n1)c2cc3c(cn2)[nH]nc3c4cccc(n4)N5CCNCC5,,,Null,
1629,2016-04-05 22:59:38.467762,2016-04-05 22:59:38.467762,190103944952923,806007,391499,Serine/threonine-protein kinase pim-1,806007,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1ccc(c(c1)c2c3cc(ncc3[nH]n2)c4cncc(n4)N5CCC(CC5)N)F,,,Null,
1630,2016-04-05 22:59:38.471361,2016-04-05 22:59:38.471361,190103944952923,806004,391499,Serine/threonine-protein kinase pim-1,806004,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1ccc(c(c1)c2c3cc(ncc3[nH]n2)c4cc(cnc4)N5CC[C@@H](C5)N)F,,,Null,
1631,2016-04-05 22:59:38.475914,2016-04-05 22:59:38.475914,190103944952923,806001,391499,Serine/threonine-protein kinase pim-1,806001,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1cc(cnc1)c2cc3c(cn2)[nH]nc3c4ccc(c(n4)N5CCC(CC5)N)Cl,,,Null,
1632,2016-04-05 22:59:38.480128,2016-04-05 22:59:38.480128,190103944952923,804525,391175,Serine/threonine-protein kinase pim-1,804525,Null,"Pim-3 Kinase Inhibitors
Pim-1 Kinase Inhibitors
Pim-2 Kinase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Jikai Biosciences,"Biogen
Jikai Biosciences",,c1cc(c(c(c1)F)c2scc(n2)C(=O)Nc3c(ccnc3)O[C@H]4CC[C@@H](CC4)O)F,,,Null,
1633,2016-04-05 22:59:38.484482,2016-04-05 22:59:38.484482,190103944952923,804482,391176,Serine/threonine-protein kinase pim-1,804482,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,"Cancer
Atherosclerosis
Autoimmune disease
Transplant rejection
Allergy",Jikai Biosciences,Jikai Biosciences,,c1cc(c(c(c1)F)c2nc(c(s2)N)C(=O)Nc3cncnc3S(=O)(=O)CCCO)F,,,Null,
1634,2016-04-05 22:59:38.488762,2016-04-05 22:59:38.488762,190103944952923,804481,391176,Serine/threonine-protein kinase pim-1,804481,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,"Cancer
Atherosclerosis
Autoimmune disease
Transplant rejection
Allergy",Jikai Biosciences,Jikai Biosciences,,CC(=O)Nc1nc(cs1)C(=O)Nc2cncnc2OC3CCNCC3,,,Null,
1635,2016-04-05 22:59:38.493353,2016-04-05 22:59:38.493353,190103944952923,804480,391176,Serine/threonine-protein kinase pim-1,804480,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,"Cancer
Atherosclerosis
Autoimmune disease
Transplant rejection
Allergy",Jikai Biosciences,Jikai Biosciences,,c1c(c(ncn1)OC2CCNCC2)NC(=O)c3csc(n3)N4CCCCC4,,,Null,
1636,2016-04-05 22:59:38.498136,2016-04-05 22:59:38.498136,190103944952923,804479,391176,Serine/threonine-protein kinase pim-1,804479,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,"Cancer
Atherosclerosis
Autoimmune disease
Transplant rejection
Allergy",Jikai Biosciences,Jikai Biosciences,,c1c(c(ncn1)OC2CCNCC2)NC(=O)c3csc(n3)N4CCOCC4,,,Null,
1637,2016-04-05 22:59:38.502282,2016-04-05 22:59:38.502282,190103944952923,804476,391176,Serine/threonine-protein kinase pim-1,804476,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,"Cancer
Atherosclerosis
Autoimmune disease
Transplant rejection
Allergy",Jikai Biosciences,Jikai Biosciences,,c1c(c(ncn1)OC2CCNCC2)NC(=O)c3csc(n3)C4CCNCC4,,,Null,
1638,2016-04-05 22:59:38.506925,2016-04-05 22:59:38.506925,190103944952923,804475,391176,Serine/threonine-protein kinase pim-1,804475,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,"Cancer
Atherosclerosis
Autoimmune disease
Transplant rejection
Allergy",Jikai Biosciences,Jikai Biosciences,,c1cc(c(c(c1)F)c2nc(co2)C(=O)Nc3cncnc3OC4CCNCC4)F,,,Null,
1639,2016-04-05 22:59:38.511360,2016-04-05 22:59:38.511360,190103944952923,804472,391176,Serine/threonine-protein kinase pim-1,804472,Null,Pim-1 Kinase Inhibitors,Signal Transduction Modulators,N,Biological Testing,"Cancer
Atherosclerosis
Autoimmune disease
Transplant rejection
Allergy",Jikai Biosciences,Jikai Biosciences,,CC(C)c1nc(cs1)C(=O)Nc2cncnc2OC3CCNCC3,,,Null,
